# Output from RK23: y0
0.0	0.0	0.0
0.1	0.0998333333333	4.0
0.265035331831	0.261938502475	8.0
0.463758464964	0.447281634116	12.0
0.676501969428	0.6259773721	16.0
0.894604758308	0.779775182396	20.0
1.11469326373	0.897469403287	24.0
1.33551061492	0.972010017305	28.0
1.55659605971	0.999333400814	32.0
1.77778168287	0.977980201019	36.0
1.9990064207	0.908960967181	40.0
2.22024808442	0.795638594492	44.0
2.44149861377	0.643543137043	48.0
2.66275508139	0.460096103009	52.0
2.88401642435	0.254247041276	56.0
3.105282257	0.0360368251355	60.0
3.32655243964	-0.183892016666	64.0
3.54782692192	-0.394814275411	68.0
3.76910568595	-0.586445075687	72.0
3.99038872563	-0.74944141721	76.0
4.21167603912	-0.875857777236	80.0
4.43296762616	-0.959533547215	84.0
4.65426348705	-0.99639340319	88.0
4.87556362227	-0.98464595653	92.0
5.09686803242	-0.924870993174	96.0
5.31817671808	-0.819991043971	100.0
5.53948967988	-0.675128671229	104.0
5.76080691842	-0.497356431906	108.0
5.98212843432	-0.295351714147	112.0
6.20345422821	-0.0789732855768	116.0
6.42478430069	0.14121978769	120.0
6.64611865239	0.354483379424	124.0
6.86745728392	0.550412559219	128.0
7.08880019591	0.719449284838	132.0
7.31014738897	0.85334875666	136.0
7.53149886372	0.945581675916	140.0
7.75285462078	0.991652775081	144.0
7.97421466076	0.989320073964	148.0
8.1955789843	0.938704159245	152.0
8.416947592	0.842282152226	156.0
8.63832048448	0.70476665751	160.0
8.85969766237	0.532875599451	164.0
9.08107912629	0.335004179576	168.0
9.30246487685	0.120814966669	172.0
9.52385491467	-0.0992338714993	176.0
9.74524924038	-0.314399164904	180.0
9.9666478546	-0.514177239774	184.0
10.1880507579	-0.688816712118	188.0
10.409457951	-0.829794539612	192.0
10.6308694345	-0.930232087803	196.0
10.8522852089	-0.985230894258	200.0
11.0	-0.995279202749	204.0


# Output from RK23: y1
0.0	1.0	0.0
0.1	0.995	4.0
0.265035331831	0.965048525975	8.0
0.463758464964	0.894282581292	12.0
0.676501969428	0.779606586378	16.0
0.894604758308	0.625619098637	20.0
1.11469326373	0.440232889834	24.0
1.33551061492	0.23293365589	28.0
1.55659605971	0.0140942856077	32.0
1.77778168287	-0.205486351892	36.0
1.9990064207	-0.415046738372	40.0
2.22024808442	-0.604348377457	44.0
2.44149861377	-0.76415565952	48.0
2.66275508139	-0.886677586096	52.0
2.88401642435	-0.965944073719	56.0
3.105282257	-0.998095600324	60.0
3.32655243964	-0.98157078104	64.0
3.54782692192	-0.917182193002	68.0
3.76910568595	-0.808076542877	72.0
3.99038872563	-0.659581041515	76.0
4.21167603912	-0.47894344961	80.0
4.43296762616	-0.274978462526	84.0
4.65426348705	-0.0576376776363	88.0
4.87556362227	0.162475882243	92.0
5.09686803242	0.374625009477	96.0
5.31817671808	0.568462085601	100.0
5.53948967988	0.734533837856	104.0
5.76080691842	0.864742453867	108.0
5.98212843432	0.952740557827	112.0
6.20345422821	0.994240777143	116.0
6.42478430069	0.98722479457	120.0
6.64611865239	0.93204168433	124.0
6.86745728392	0.831390732401	128.0
7.08880019591	0.690189577545	132.0
7.31014738897	0.515334105733	136.0
7.53149886372	0.315361813313	140.0
7.75285462078	0.100035065739	144.0
7.97421466076	-0.12013541114	148.0
8.1955789843	-0.334403552171	152.0
8.416947592	-0.532312448037	156.0
8.63832048448	-0.704204714719	160.0
8.85969766237	-0.841693825702	164.0
9.08107912629	-0.938073399471	168.0
9.30246487685	-0.988644462301	172.0
9.52385491467	-0.990944709408	176.0
9.74524924038	-0.944868570899	180.0
9.9666478546	-0.85267221928	184.0
10.1880507579	-0.718863272306	188.0
10.409457951	-0.549980574549	192.0
10.6308694345	-0.35427480833	196.0
10.8522852089	-0.141305527465	200.0
11.0	0.00524002010314	204.0


# Output from RK3: y0
0.0	0.0	0.0
0.1	0.0998333333333	12.0
0.515560199458	0.492794876864	24.0
1.01207229497	0.845694878368	36.0
1.51977116876	0.992804060591	48.0
2.02902384526	0.887570763557	60.0
2.53863169357	0.556942598614	72.0
3.04844794787	0.0860256394398	84.0
3.55845510968	-0.404558340211	96.0
4.06865153957	-0.789579368161	108.0
4.57903754538	-0.971178337712	120.0
5.08961367608	-0.903794271769	132.0
5.60038051266	-0.605674740115	144.0
6.11133864238	-0.154039364416	156.0
6.62248865574	0.33484646861	168.0
7.13383114605	0.735564673331	180.0
7.64536670946	0.945727853515	192.0
8.1570959449	0.912192024031	204.0
8.66901945414	0.644574243124	216.0
9.18113784184	0.212615834742	228.0
9.69345171548	-0.271912255297	240.0
10.2059616855	-0.684087349055	252.0
10.7186683651	-0.91804600525	264.0
11.0	-0.947909230492	276.0


# Output from RK3: y1
0.0	1.0	0.0
0.1	0.995	12.0
0.515560199458	0.868793886126	24.0
1.01207229497	0.52707908633	36.0
1.51977116876	0.0482363863796	48.0
2.02902384526	-0.441753449815	60.0
2.53863169357	-0.817127128751	72.0
3.04844794787	-0.982574833119	84.0
3.55845510968	-0.896759101409	96.0
4.06865153957	-0.582596022236	108.0
4.57903754538	-0.121220496978	120.0
5.08961367608	0.368896199659	132.0
5.60038051266	0.762333207126	144.0
6.11133864238	0.958827173033	156.0
6.62248865574	0.908877260364	168.0
7.13383114605	0.626295013754	180.0
7.64536670946	0.184496210809	192.0
8.1570959449	-0.302495069569	204.0
8.66901945414	-0.709434577594	216.0
9.18113784184	-0.932073997671	228.0
9.69345171548	-0.913916515157	240.0
10.2059616855	-0.660631928867	252.0
10.7186683651	-0.238432459236	264.0
